"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"37197","MAHARASHTRA","Mumbai","Mumbai","Wheat","Other","FAQ","2000","4600","3300","1/11/2021"
"37198","MAHARASHTRA","Nanded","Nanded","Wheat","Sharbati","FAQ","1525","1525","1525","1/11/2021"
"37199","MAHARASHTRA","Jalgaon","Pachora","Wheat","Other","FAQ","1623","1690","1645","1/11/2021"
"37200","MAHARASHTRA","Ahmednagar","Rahuri","Wheat","Other","FAQ","1600","1650","1630","1/11/2021"
"37201","MAHARASHTRA","Jalgaon","Raver","Wheat","Other","FAQ","1500","1854","1720","1/11/2021"
"37202","MAHARASHTRA","Buldhana","Sangrampur(Varvatbakal)","Wheat","Other","FAQ","1400","1550","1500","1/11/2021"
"37203","MAHARASHTRA","Ahmednagar","Shrigonda(Gogargaon)","Wheat","Other","FAQ","1925","2100","2000","1/11/2021"
"37204","MAHARASHTRA","Thane","Ulhasnagar","Wheat","Other","FAQ","2000","2600","2300","1/11/2021"
"37205","RAJASTHAN","Jhalawar","Aklera","Wheat","Other","FAQ","1690","1750","1720","1/11/2021"
"37206","RAJASTHAN","Alwar","Alwar","Wheat","Other","FAQ","1750","1860","1760","1/11/2021"
"37207","RAJASTHAN","Ganganagar","Anoopgarh","Wheat","Dara","FAQ","1680","1730","1705","1/11/2021"
"37208","RAJASTHAN","Baran","Atru","Wheat","Other","FAQ","1591","1765","1678","1/11/2021"
"37209","RAJASTHAN","Baran","Atru(Kawai Salpura)","Wheat","Other","FAQ","1695","1759","1727","1/11/2021"
"37210","RAJASTHAN","Chittorgarh","Badrisadri","Wheat","Other","FAQ","1601","1813","1725","1/11/2021"
"37211","RAJASTHAN","Jaipur","Bagru","Wheat","Other","FAQ","1600","1900","1750","1/11/2021"
"37212","RAJASTHAN","Baran","Baran","Wheat","Other","FAQ","1650","1796","1761","1/11/2021"
"37213","RAJASTHAN","Bharatpur","Bayana","Wheat","Other","FAQ","1724","1731","1725","1/11/2021"
"37214","RAJASTHAN","Jhalawar","Bhawani Mandi(Choumehla)","Wheat","Other","FAQ","1700","1730","1715","1/11/2021"
"37215","RAJASTHAN","Bhilwara","Bhilwara","Wheat","Other","FAQ","1640","1840","1740","1/11/2021"
"37216","RAJASTHAN","Ajmer","Bijay Nagar","Wheat","Other","FAQ","1611","1630","1620","1/11/2021"
"37217","RAJASTHAN","Bundi","Bundi","Wheat","Other","FAQ","1550","1760","1655","1/11/2021"
"37218","RAJASTHAN","Jaipur","Chaksu","Wheat","Other","FAQ","1640","1715","1695","1/11/2021"
"37219","RAJASTHAN","Baran","Chhabra","Wheat","Other","FAQ","1670","1870","1770","1/11/2021"
"37220","RAJASTHAN","Jaipur","Chomu","Wheat","Other","FAQ","1807","1807","1807","1/11/2021"
"37221","RAJASTHAN","Dausa","Dausa","Wheat","Other","FAQ","1671","1763","1717","1/11/2021"
"37222","RAJASTHAN","Tonk","Deoli","Wheat","Other","FAQ","1630","1700","1665","1/11/2021"
"37223","RAJASTHAN","Ganganagar","Gajsinghpur","Wheat","Other","FAQ","1641","1641","1641","1/11/2021"
"37224","RAJASTHAN","Swai Madhopur","Gangapur City","Wheat","Other","FAQ","1636","1691","1664","1/11/2021"
"37225","RAJASTHAN","Swai Madhopur","Gangapurcity(Old Lal mandi)","Wheat","Other","FAQ","1659","1675","1667","1/11/2021"
"37226","RAJASTHAN","Karauli","Hindoun","Wheat","Other","FAQ","1680","1707","1694","1/11/2021"
"37227","RAJASTHAN","Kota","Itawa","Wheat","Other","FAQ","1647","1820","1733","1/11/2021"
"37228","RAJASTHAN","Jhalawar","Jhalarapatan","Wheat","Other","FAQ","1610","1765","1740","1/11/2021"
"37229","RAJASTHAN","Jodhpur","Jodhpur(Grain)(Bhagat Ki Kothi)","Wheat","Other","FAQ","1900","2300","2100","1/11/2021"
"37230","RAJASTHAN","Bharatpur","Kama","Wheat","Other","FAQ","1759","1759","1759","1/11/2021"
"37231","RAJASTHAN","Chittorgarh","Kapasan","Wheat","Lokwan","FAQ","1500","1800","1625","1/11/2021"
"37232","RAJASTHAN","Ajmer","Kekri","Wheat","Other","FAQ","1560","1730","1655","1/11/2021"
"37233","RAJASTHAN","Alwar","Khairthal","Wheat","Other","FAQ","1750","1800","1780","1/11/2021"
"37234","RAJASTHAN","Jhalawar","Khanpur","Wheat","Other","FAQ","1650","1801","1720","1/11/2021"
"37235","RAJASTHAN","Alwar","Khedh(Bodaramev)","Wheat","Other","FAQ","1750","1768","1765","1/11/2021"
"37236","RAJASTHAN","Alwar","Khedli(laxmangarh)","Wheat","Other","FAQ","1780","1800","1795","1/11/2021"
"37237","RAJASTHAN","Alwar","Kherli","Wheat","Other","FAQ","1711","1758","1732","1/11/2021"
"37238","RAJASTHAN","Kota","Kota","Wheat","Other","FAQ","1665","1800","1720","1/11/2021"
"37239","RAJASTHAN","Bikaner","Lunkaransar","Wheat","Other","FAQ","1760","1970","1850","1/11/2021"
"37240","RAJASTHAN","Ajmer","Madanganj Kishanganj","Wheat","Other","FAQ","1640","1701","1671","1/11/2021"
"37241","RAJASTHAN","Dausa","Mahua Mandabar(Mahua)","Wheat","Other","FAQ","1690","1715","1700","1/11/2021"
"37242","RAJASTHAN","Dausa","Mahuwa Mandawar","Wheat","Other","FAQ","1650","1806","1728","1/11/2021"
"37243","RAJASTHAN","Tonk","Malpura","Wheat","Other","FAQ","1595","1711","1660","1/11/2021"
"37244","RAJASTHAN","Bharatpur","Nadwai","Wheat","Other","FAQ","1690","1745","1730","1/11/2021"
"37245","RAJASTHAN","Chittorgarh","Nimbahera","Wheat","Other","FAQ","1671","1978","1750","1/11/2021"
"37246","RAJASTHAN","Tonk","Niwai","Wheat","Other","FAQ","1660","1690","1675","1/11/2021"
"37247","RAJASTHAN","Bikaner","Nokha","Wheat","Other","FAQ","1675","1811","1743","1/11/2021"
"37248","RAJASTHAN","Ganganagar","Padampur","Wheat","Other","FAQ","1731","1749","1741","1/11/2021"
"37249","RAJASTHAN","Chittorgarh","Pratapgarh","Wheat","Deshi","FAQ","1570","1741","1655","1/11/2021"
"37250","RAJASTHAN","Ganganagar","Raisingh Nagar","Wheat","Other","FAQ","1690","1750","1750","1/11/2021"
"37251","RAJASTHAN","Kota","Ramaganj Mandi","Wheat","Other","FAQ","1590","1850","1700","1/11/2021"
"37252","RAJASTHAN","Hanumangarh","Rawatsar","Wheat","Other","FAQ","1720","1741","1730","1/11/2021"
"37253","RAJASTHAN","Ganganagar","Sadulshahar","Wheat","Other","FAQ","1719","1738","1725","1/11/2021"
"37254","RAJASTHAN","Swai Madhopur","Sawai Madhopur","Wheat","Other","FAQ","1555","1780","1675","1/11/2021"
"37255","RAJASTHAN","Ganganagar","Sri Vijayanagar","Wheat","Other","FAQ","1759","1764","1764","1/11/2021"
"37256","RAJASTHAN","Tonk","Tonk","Wheat","Deshi","FAQ","1660","1676","1667","1/11/2021"
"37257","RAJASTHAN","Udaipur","Udaipur","Wheat","Farmi","FAQ","1700","1900","1800","1/11/2021"
"37258","RAJASTHAN","Udaipur","Udaipur","Wheat","Kalyan","FAQ","1400","1600","1500","1/11/2021"
"37259","RAJASTHAN","Tonk","Uniyara","Wheat","Other","FAQ","1650","1650","1650","1/11/2021"
"37260","RAJASTHAN","Ajmer","Vijay Nagar(Gulabpura)","Wheat","Other","FAQ","1581","1610","1600","1/11/2021"
"37261","UTTAR PRADESH","Auraiya","Achalda","Wheat","Dara","FAQ","1650","1690","1670","1/11/2021"
"37262","UTTAR PRADESH","Agra","Achnera","Wheat","Dara","FAQ","1590","1670","1625","1/11/2021"
"37263","UTTAR PRADESH","Agra","Agra","Wheat","Dara","FAQ","1620","1670","1650","1/11/2021"
"37264","UTTAR PRADESH","Jalaun (Orai)","Ait","Wheat","Dara","FAQ","1660","1680","1670","1/11/2021"
"37265","UTTAR PRADESH","Allahabad","Ajuha","Wheat","Dara","FAQ","1600","1850","1630","1/11/2021"
"37266","UTTAR PRADESH","Etah","Aliganj","Wheat","Dara","FAQ","1620","1680","1650","1/11/2021"
"37267","UTTAR PRADESH","Aligarh","Aligarh","Wheat","Dara","FAQ","1710","1750","1730","1/11/2021"
"37268","UTTAR PRADESH","Jyotiba Phule Nagar","Amroha","Wheat","Dara","FAQ","1690","1720","1700","1/11/2021"
"37269","UTTAR PRADESH","Maharajganj","Anandnagar","Wheat","Dara","FAQ","1655","1820","1730","1/11/2021"
"37270","UTTAR PRADESH","Banda","Atarra","Wheat","Dara","FAQ","1500","1600","1550","1/11/2021"
"37271","UTTAR PRADESH","Aligarh","Atrauli","Wheat","Dara","FAQ","1690","1750","1735","1/11/2021"
"37272","UTTAR PRADESH","Auraiya","Auraiya","Wheat","Dara","FAQ","1620","1750","1700","1/11/2021"
"37273","UTTAR PRADESH","Azamgarh","Azamgarh","Wheat","Dara","FAQ","1700","1800","1740","1/11/2021"
"37274","UTTAR PRADESH","Banda","Baberu","Wheat","Dara","FAQ","1500","1625","1560","1/11/2021"
"37275","","Badaun","Babrala","Wheat","Dara","FAQ","1800","1900","1850","1/11/2021"
"37276","","Badaun","Badayoun","Wheat","Dara","FAQ","1670","1750","1700","1/11/2021"
"37277","UTTAR PRADESH","Bahraich","Bahraich","Wheat","Dara","FAQ","1660","1840","1720","1/11/2021"
"37278","UTTAR PRADESH","Ballia","Ballia","Wheat","Dara","FAQ","1680","1810","1740","1/11/2021"
"37279","CHHATTISGARH","Balrampur","Balrampur","Wheat","Dara","FAQ","1650","1720","1700","1/11/2021"
"37280","UTTAR PRADESH","Banda","Banda","Wheat","Dara","FAQ","1550","1610","1575","1/11/2021"
"37281","UTTAR PRADESH","Unnao","Bangarmau","Wheat","Dara","FAQ","1600","1700","1650","1/11/2021"
"37282","","Bareilly","Bareilly","Wheat","Dara","FAQ","1675","1850","1720","1/11/2021"
"37283","UTTAR PRADESH","Deoria","Barhaj","Wheat","Dara","FAQ","1740","1760","1750","1/11/2021"
"37284","UTTAR PRADESH","Mainpuri","Bewar","Wheat","Dara","FAQ","1500","1550","1530","1/11/2021"
"37285","UTTAR PRADESH","Etawah","Bharthna","Wheat","Dara","FAQ","1670","1725","1700","1/11/2021"
"37286","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","Wheat","Dara","FAQ","1610","1680","1650","1/11/2021"
"37287","UTTAR PRADESH","Bijnor","Bijnaur","Wheat","Dara","FAQ","1700","1850","1725","1/11/2021"
"37288","","Badaun","Bilsi","Wheat","Local","FAQ","1650","1750","1700","1/11/2021"
"37289","UTTAR PRADESH","Fatehpur","Bindki","Wheat","Dara","FAQ","1600","1730","1660","1/11/2021"
"37290","UTTAR PRADESH","Bulandshahar","Buland Shahr","Wheat","Dara","FAQ","1720","1760","1750","1/11/2021"
"37291","UTTAR PRADESH","Chandauli","Chandoli","Wheat","Dara","FAQ","1700","1750","1725","1/11/2021"
"37292","UTTAR PRADESH","Aligarh","Charra","Wheat","Dara","FAQ","1670","1740","1720","1/11/2021"
"37293","UTTAR PRADESH","Kannuj","Chhibramau(Kannuj)","Wheat","Dara","FAQ","1640","1740","1690","1/11/2021"
"37294","UTTAR PRADESH","Ballia","Chitwadagaon","Wheat","Dara","FAQ","1670","1770","1720","1/11/2021"
"37295","UTTAR PRADESH","Gorakhpur","Chorichora","Wheat","Dara","FAQ","1650","1750","1700","1/11/2021"
"37296","UTTAR PRADESH","Kanpur","Choubepur","Wheat","Dara","FAQ","1637","1745","1685","1/11/2021"
"37297","","Gautam Budh Nagar","Dadri","Wheat","Dara","FAQ","1720","1800","1760","1/11/2021"
"37298","","Gautam Budh Nagar","Dankaur","Wheat","Dara","FAQ","1725","1780","1765","1/11/2021"
"37299","UTTAR PRADESH","Deoria","Devariya","Wheat","Dara","FAQ","1725","1745","1735","1/11/2021"
"37300","UTTAR PRADESH","Jyotiba Phule Nagar","Dhanura","Wheat","Dara","FAQ","1840","1925","1900","1/11/2021"
"37301","UTTAR PRADESH","Etah","Etah","Wheat","Dara","FAQ","1670","1700","1680","1/11/2021"
"37302","UTTAR PRADESH","Etawah","Etawah","Wheat","Dara","FAQ","1650","1770","1730","1/11/2021"
"37303","UTTAR PRADESH","Faizabad","Faizabad","Wheat","Dara","FAQ","1680","1720","1700","1/11/2021"
"37304","UTTAR PRADESH","Farukhabad","Farukhabad","Wheat","Dara","FAQ","1625","1665","1640","1/11/2021"
"37305","UTTAR PRADESH","Fatehpur","Fatehpur","Wheat","Dara","FAQ","1610","1630","1620","1/11/2021"
"37306","UTTAR PRADESH","Agra","Fatehpur Sikri","Wheat","Dara","FAQ","0","0","1620","1/11/2021"
"37307","UTTAR PRADESH","Firozabad","Firozabad","Wheat","Dara","FAQ","1700","1750","1730","1/11/2021"
"37308","UTTAR PRADESH","Maharajganj","Gadaura","Wheat","Dara","FAQ","1840","1860","1850","1/11/2021"
"37309","UTTAR PRADESH","Ghazipur","Gazipur","Wheat","Dara","FAQ","1700","1760","1730","1/11/2021"
"37310","UTTAR PRADESH","Ghaziabad","Ghaziabad","Wheat","Dara","FAQ","1820","1840","1830","1/11/2021"
"37311","UTTAR PRADESH","Mainpuri","Ghiraur","Wheat","Dara","FAQ","1550","1600","1570","1/11/2021"
"37312","ASSAM","Lakhimpur","Golagokarnath","Wheat","Dara","FAQ","1640","1840","1740","1/11/2021"
"37313","UTTAR PRADESH","Gorakhpur","Gorakhpur","Wheat","Dara","FAQ","1680","1780","1725","1/11/2021"
"37314","UTTAR PRADESH","Jhansi","Gurusarai","Wheat","Dara","FAQ","1550","1620","1580","1/11/2021"
"37315","UTTAR PRADESH","Hathras","Haathras","Wheat","Dara","FAQ","1700","1735","1715","1/11/2021"
"37316","UTTAR PRADESH","Bijnor","Haldaur","Wheat","Dara","FAQ","1650","1800","1700","1/11/2021"
"37317","UTTAR PRADESH","Ghaziabad","Hapur","Wheat","Dara","FAQ","1700","1850","1790","1/11/2021"
"37318","UTTAR PRADESH","Hardoi","Hardoi","Wheat","Dara","FAQ","1670","1690","1680","1/11/2021"
"37319","UTTAR PRADESH","Sultanpur","Jafarganj","Wheat","Dara","FAQ","1690","1720","1700","1/11/2021"
"37320","UTTAR PRADESH","Ghazipur","Jangipura","Wheat","Dara","FAQ","1720","1760","1740","1/11/2021"
"37321","UTTAR PRADESH","Jaunpur","Jaunpur","Wheat","Dara","FAQ","1685","1730","1710","1/11/2021"
"37322","UTTAR PRADESH","Raebarelli","Jayas","Wheat","Dara","FAQ","1650","1710","1700","1/11/2021"
"37323","UTTAR PRADESH","Jhansi","Jhansi","Wheat","Dara","FAQ","1560","1660","1610","1/11/2021"
"37324","UTTAR PRADESH","Jalaun (Orai)","Kalpi","Wheat","Dara","FAQ","1625","1641","1630","1/11/2021"
"37325","UTTAR PRADESH","Kannuj","Kannauj","Wheat","Dara","FAQ","1650","1750","1700","1/11/2021"
"37326","UTTAR PRADESH","Kanpur","Kanpur(Grain)","Wheat","Dara","FAQ","1650","1800","1740","1/11/2021"
"37327","UTTAR PRADESH","Chitrakut","Karvi","Wheat","Dara","FAQ","1560","1680","1615","1/11/2021"
"37328","UTTAR PRADESH","Farukhabad","Kayamganj","Wheat","Dara","FAQ","1630","1650","1640","1/11/2021"
"37329","UTTAR PRADESH","Fatehpur","Khaga","Wheat","Dara","FAQ","1800","1900","1840","1/11/2021"
"37330","UTTAR PRADESH","Aligarh","Khair","Wheat","Dara","FAQ","1680","1740","1710","1/11/2021"
"37331","UTTAR PRADESH","Agra","Khairagarh","Wheat","Dara","FAQ","1500","1600","1550","1/11/2021"
"37332","UTTAR PRADESH","Sant Kabir Nagar","Khalilabad","Wheat","Dara","FAQ","1750","1900","1850","1/11/2021"
"37333","UTTAR PRADESH","Bulandshahar","Khurja","Wheat","Dara","FAQ","1751","1781","1761","1/11/2021"
"37334","UTTAR PRADESH","Jalaun (Orai)","Konch","Wheat","Dara","FAQ","1660","1680","1671","1/11/2021"
"37335","","Mau(Maunathbhanjan)","Kopaganj","Wheat","Dara","FAQ","1700","1800","1745","1/11/2021"
"37336","UTTAR PRADESH","Mathura","Kosikalan","Wheat","Dara","FAQ","1560","1640","1600","1/11/2021"
"37337","ASSAM","Lakhimpur","Lakhimpur","Wheat","Dara","FAQ","1700","1800","1750","1/11/2021"
"37338","UTTAR PRADESH","Raebarelli","Lalganj","Wheat","Dara","FAQ","1550","1600","1570","1/11/2021"
"37339","UTTAR PRADESH","Lalitpur","Lalitpur","Wheat","Dara","FAQ","1620","1720","1670","1/11/2021"
"37340","UTTAR PRADESH","Lucknow","Lucknow","Wheat","Dara","FAQ","1640","1730","1690","1/11/2021"
"37341","UTTAR PRADESH","Hardoi","Madhoganj","Wheat","Dara","FAQ","1650","1700","1675","1/11/2021"
"37342","UTTAR PRADESH","Jalaun (Orai)","Madhogarh","Wheat","Other","FAQ","1600","1660","1640","1/11/2021"
"37343","UTTAR PRADESH","Maharajganj","Maharajganj","Wheat","Dara","FAQ","1600","1750","1700","1/11/2021"
"37344","UTTAR PRADESH","Mahoba","Mahoba","Wheat","Dara","FAQ","1570","1610","1590","1/11/2021"
"37345","","Khiri (Lakhimpur)","Maigalganj","Wheat","Dara","FAQ","1640","1730","1680","1/11/2021"
"37346","UTTAR PRADESH","Mainpuri","Mainpuri","Wheat","Dara","FAQ","1480","1670","1595","1/11/2021"
"37347","UTTAR PRADESH","Mathura","Mathura","Wheat","Dara","FAQ","1640","1685","1670","1/11/2021"
"37348","","Mau(Maunathbhanjan)","Mau","Wheat","Dara","FAQ","1700","1800","1745","1/11/2021"
"37349","HIMACHAL PRADESH","Hamirpur","Maudaha","Wheat","Dara","FAQ","1575","1700","1650","1/11/2021"
"37350","UTTAR PRADESH","Meerut","Mawana","Wheat","Dara","FAQ","1700","1850","1760","1/11/2021"
"37351","UTTAR PRADESH","Meerut","Meerut","Wheat","Dara","FAQ","1750","1800","1765","1/11/2021"
"37352","UTTAR PRADESH","Sitapur","Mehmoodabad","Wheat","Dara","FAQ","1590","1630","1620","1/11/2021"
"37353","UTTAR PRADESH","Farukhabad","Mohamadabad","Wheat","Dara","FAQ","1580","1650","1640","1/11/2021"
"37354","UTTAR PRADESH","Jaunpur","Mugrabaadshahpur","Wheat","Dara","FAQ","1700","1820","1750","1/11/2021"
"37355","UTTAR PRADESH","Muradabad","Muradabad","Wheat","Hybrid","FAQ","1690","1710","1700","1/11/2021"
"37356","UTTAR PRADESH","Muzaffarnagar","Muzzafarnagar","Wheat","Dara","FAQ","1740","1760","1750","1/11/2021"
"37357","UTTAR PRADESH","Bahraich","Naanpara","Wheat","Dara","FAQ","1690","1750","1720","1/11/2021"
"37358","UTTAR PRADESH","Siddharth Nagar","Naugarh","Wheat","Dara","FAQ","1720","1740","1730","1/11/2021"
"37359","UTTAR PRADESH","Gonda","Nawabganj","Wheat","Dara","FAQ","1650","2100","1700","1/11/2021"
"37360","UTTAR PRADESH","Jalaun (Orai)","Orai","Wheat","Dara","FAQ","1650","1690","1670","1/11/2021"
"37361","ASSAM","Lakhimpur","Paliakala","Wheat","Dara","FAQ","1640","1925","1710","1/11/2021"
"37362","UTTAR PRADESH","Maharajganj","Partaval","Wheat","Dara","FAQ","1700","1750","1735","1/11/2021"
"37363","","Pillibhit","Pilibhit","Wheat","Dara","FAQ","1650","1750","1700","1/11/2021"
"37364","RAJASTHAN","Pratapgarh","Pratapgarh","Wheat","Dara","FAQ","1730","1750","1740","1/11/2021"
"37365","","Pillibhit","Puranpur","Wheat","Dara","FAQ","1670","1740","1700","1/11/2021"
"37366","UTTAR PRADESH","Unnao","Purwa","Wheat","Dara","FAQ","1630","1685","1660","1/11/2021"
"37367","UTTAR PRADESH","Shahjahanpur","Puwaha","Wheat","Dara","FAQ","1600","1800","1700","1/11/2021"
"37368","HIMACHAL PRADESH","Hamirpur","Raath","Wheat","Dara","FAQ","1590","1715","1650","1/11/2021"
"37369","UTTAR PRADESH","Raebarelli","Raibareilly","Wheat","Dara","FAQ","1595","1610","1600","1/11/2021"
"37370","UTTAR PRADESH","Rampur","Rampur","Wheat","Dara","FAQ","1710","1745","1725","1/11/2021"
"37371","UTTAR PRADESH","Ballia","Rasda","Wheat","Dara","FAQ","1660","1800","1725","1/11/2021"
"37372","UTTAR PRADESH","Bahraich","Risia","Wheat","Dara","FAQ","1740","1760","1750","1/11/2021"
"37373","UTTAR PRADESH","Sonbhadra","Robertsganj","Wheat","Dara","FAQ","1700","1760","1760","1/11/2021"
"37374","UTTAR PRADESH","Kanpur","Rura","Wheat","Dara","FAQ","1550","1650","1600","1/11/2021"
"37375","UTTAR PRADESH","Saharanpur","Saharanpur","Wheat","Dara","FAQ","1700","1800","1750","1/11/2021"
"37376","UTTAR PRADESH","Siddharth Nagar","Sahiyapur","Wheat","Dara","FAQ","1690","1790","1740","1/11/2021"
"37377","UTTAR PRADESH","Raebarelli","Salon","Wheat","Dara","FAQ","1700","1750","1725","1/11/2021"
"37378","UTTAR PRADESH","Hardoi","Sandila","Wheat","Dara","FAQ","1600","1750","1675","1/11/2021"
"37379","UTTAR PRADESH","Gorakhpur","Sehjanwa","Wheat","Dara","FAQ","1700","1735","1725","1/11/2021"
"37380","UTTAR PRADESH","Hardoi","Shahabad(New Mandi)","Wheat","Dara","FAQ","1640","1720","1680","1/11/2021"
"37381","UTTAR PRADESH","Muzaffarnagar","Shamli","Wheat","Dara","FAQ","1675","1800","1745","1/11/2021"
"37382","UTTAR PRADESH","Firozabad","Shikohabad","Wheat","Dara","FAQ","1585","1615","1600","1/11/2021"
"37383","UTTAR PRADESH","Hathras","Sikandraraau","Wheat","Dara","FAQ","1610","1680","1635","1/11/2021"
"37384","UTTAR PRADESH","Sitapur","Sitapur","Wheat","Dara","FAQ","1620","1640","1630","1/11/2021"
"37385","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","Wheat","Dara","FAQ","1725","1745","1735","1/11/2021"
"37386","UTTAR PRADESH","Firozabad","Tundla","Wheat","Dara","FAQ","1630","1740","1660","1/11/2021"
"37387","","Badaun","Ujhani","Wheat","Other","FAQ","1650","1750","1710","1/11/2021"
"37388","CHHATTISGARH","Balrampur","Utraula","Wheat","Dara","FAQ","1680","1730","1700","1/11/2021"
"37389","UTTAR PRADESH","Kanpur","Uttaripura","Wheat","Dara","FAQ","1500","1600","1600","1/11/2021"
"37390","UTTAR PRADESH","Varanasi","Varanasi(Grain)","Wheat","Dara","FAQ","1700","1785","1750","1/11/2021"
"37391","UTTAR PRADESH","Kanpur","Varipaal","Wheat","Dara","FAQ","1500","1550","1530","1/11/2021"
"37392","UTTAR PRADESH","Rampur","Vilaspur","Wheat","Dara","FAQ","1600","1840","1710","1/11/2021"
"37393","","Badaun","Wazirganj","Wheat","Dara","FAQ","1670","1730","1700","1/11/2021"
"37394","WEST BENGAL","Bankura","Bankura Sadar","Wheat","Sonalika","FAQ","1840","1950","1925","1/11/2021"
"37395","WEST BENGAL","Bankura","Bishnupur(Bankura)","Wheat","Sonalika","FAQ","1900","2000","1950","1/11/2021"
"37396","WEST BENGAL","Bankura","Indus(Bankura Sadar)","Wheat","Sonalika","FAQ","1840","1950","1925","1/11/2021"
"37397","WEST BENGAL","Murshidabad","Kasimbazar","Wheat","Sonalika","FAQ","1620","1700","1650","1/11/2021"
"37398","WEST BENGAL","Bankura","Khatra","Wheat","Sonalika","FAQ","1900","2000","1950","1/11/2021"
"37399","WEST BENGAL","Birbhum","Rampurhat","Wheat","Sonalika","FAQ","1930","1950","1940","1/11/2021"
"37400","WEST BENGAL","Birbhum","Sainthia","Wheat","Sonalika","FAQ","1930","1950","1940","1/11/2021"
"37401","CHHATTISGARH","Koria","Manendragarh","Wheat","Local","FAQ","1900","1900","1900","1/10/2021"
"37402","GUJARAT","Sabarkantha","Meghraj","Wheat","Other","FAQ","1500","1725","1625","1/10/2021"
"37403","GUJARAT","Sabarkantha","Meghraj(Radlavada)","Wheat","Lokwan","FAQ","1500","1725","1625","1/10/2021"
"37404","MADHYA PRADESH","Ashoknagar","Ashoknagar","Wheat","Other","FAQ","0","0","1950","1/10/2021"
"37405","MADHYA PRADESH","Shajapur","Badod","Wheat","Other","FAQ","1840","1840","1840","1/10/2021"
"37406","MADHYA PRADESH","Khargone","Badwaha","Wheat","Other","FAQ","1603","1801","1766","1/10/2021"
"37407","MADHYA PRADESH","Shajapur","Berachha","Wheat","Other","FAQ","1600","1600","1600","1/10/2021"
"37408","MADHYA PRADESH","Bhopal","Berasia","Wheat","Other","FAQ","1600","1791","1700","1/10/2021"
"37409","MADHYA PRADESH","Bhopal","Berasia","Wheat","Lokwan","FAQ","1600","1791","1700","1/10/2021"
"37410","MADHYA PRADESH","Khargone","Bhikangaon","Wheat","Lokwan","FAQ","1675","1828","1765","1/10/2021"
"37411","MADHYA PRADESH","Guna","Binaganj","Wheat","Other","FAQ","1680","1680","1680","1/10/2021"
"37412","MADHYA PRADESH","Rewa","Chaakghat","Wheat","147 Average","FAQ","1500","1550","1525","1/10/2021"
"37413","MADHYA PRADESH","Gwalior","Dabra","Wheat","Other","FAQ","1730","1730","1730","1/10/2021"
"37414","MADHYA PRADESH","Datia","Datia","Wheat","Other","FAQ","1840","1840","1840","1/10/2021"
"37415","MADHYA PRADESH","Dewas","Dewas","Wheat","Other","FAQ","1935","2160","2000","1/10/2021"
"37416","MADHYA PRADESH","Dewas","Dewas","Wheat","Lokwan","FAQ","1575","1850","1800","1/10/2021"
"37417","MADHYA PRADESH","Bhind","Gohad","Wheat","Other","FAQ","1840","1840","1840","1/10/2021"
"37418","MADHYA PRADESH","Guna","Guna","Wheat","147 Average","FAQ","1800","2500","2000","1/10/2021"
"37419","MADHYA PRADESH","Harda","Harda","Wheat","MP(Desi)","FAQ","1823","1823","1823","1/10/2021"
"37420","MADHYA PRADESH","Indore","Indore","Wheat","Lokwan","FAQ","1194","2122","1700","1/10/2021"
"37421","MADHYA PRADESH","Ratlam","Jaora","Wheat","Lok -1 (Nilami Rate)","FAQ","1925","1925","1925","1/10/2021"
"37422","MADHYA PRADESH","Shajapur","Kalapipal","Wheat","Lokwan","FAQ","1475","1575","1551","1/10/2021"
"37423","MADHYA PRADESH","Shajapur","Kalapipal","Wheat","Mill Quality","FAQ","1501","1681","1601","1/10/2021"
"37424","MADHYA PRADESH","Shajapur","Kalapipal","Wheat","MP Sharbati","FAQ","1601","1910","1795","1/10/2021"
"37425","MADHYA PRADESH","Shivpuri","Karera","Wheat","Other","FAQ","1500","1600","1560","1/10/2021"
"37426","MADHYA PRADESH","Khandwa","Khandwa","Wheat","Lok-1","FAQ","1687","1885","1745","1/10/2021"
"37427","MADHYA PRADESH","Shivpuri","Khaniadhana","Wheat","Lokwan","FAQ","1925","1925","1925","1/10/2021"
"37428","MADHYA PRADESH","Dewas","Khategaon","Wheat","Other","FAQ","1761","1761","1761","1/10/2021"
"37429","MADHYA PRADESH","Shivpuri","Khatora","Wheat","Other","FAQ","1925","1925","1925","1/10/2021"
"37430","MADHYA PRADESH","Gwalior","Lashkar","Wheat","Mill Quality","FAQ","1715","1745","1735","1/10/2021"
"37431","MADHYA PRADESH","Dewas","Loharda","Wheat","Lokwan","FAQ","1500","1700","1600","1/10/2021"
"37432","MADHYA PRADESH","Guna","Maksudangarh","Wheat","Other","FAQ","1500","1750","1600","1/10/2021"
"37433","MADHYA PRADESH","Mandla","Mandla","Wheat","Other","FAQ","1500","1500","1500","1/10/2021"
"37434","MADHYA PRADESH","Bhind","Mehgaon","Wheat","Other","FAQ","1670","1690","1680","1/10/2021"
"37435","MADHYA PRADESH","Shajapur","Nalkehda","Wheat","Other","FAQ","1650","1710","1700","1/10/2021"
